Bahrain,Monaco,Monza,Silverstone,Suzuka
0.426911314946838,0.731052056623974,0.321447196535443,0.650613277129492,0.808247382557784
0.726615527973077,1.30096830921869,0.538793129536764,0.953420845606659,1.02257370429563
0.683199209251431,1.20740507577865,0.501074901123715,0.909158768189964,0.989035223850811
0.748108684827105,1.33861954216579,0.554029135702828,0.97378625619628,1.0377128683618
0.525157428753638,0.885943540796826,0.378660990930333,0.747607338012335,0.863148383732822
0.527044937796204,0.898167707200596,0.38863593788319,0.756276455593436,0.881157232106372
0.541753614711287,0.932629777525714,0.397055955628734,0.768421063776709,0.883286574315405
0.552834580068595,0.942266063183511,0.404973846720389,0.78154906539464,0.898496763952286
0.609807819330367,1.05286368791821,0.443577821285116,0.836586260302445,0.935376930162734
0.688316760832934,1.21350580197039,0.503756194493626,0.913142596267254,0.990739884725378
0.557549151658954,0.947480955826438,0.404325483169081,0.779631150776759,0.884304198727093
0.721047955140344,1.29418961068694,0.534566577777556,0.949964696221042,1.02089551437289
0.508064113744635,0.87607279960322,0.373368674994779,0.733833329841024,0.856585906873527
0.5259552794326,0.88479759765686,0.381331830143925,0.75039494772264,0.867411005615255
0.607207587048886,1.03959156215069,0.438992004982361,0.831758019128796,0.92923819286967
0.416469340051033,0.673732124675813,0.291625717116669,0.625486164799774,0.74991432998186
0.626864608224552,1.11394992897958,0.465502023220542,0.858228362939322,0.955129940691856
0.544178857232247,0.941502864838818,0.401258058695643,0.771047235164125,0.883848443568523
0.479249972957381,0.794514283542804,0.34678238559531,0.701109888467417,0.827805449689965
0.571437017161463,0.99208230354758,0.423435447082065,0.803628600364052,0.917644515125614
0.621411523159871,1.08941159133732,0.457477862740415,0.850866414139292,0.949017590987861
0.81861254166817,1.4763013574883,0.60935273705444,1.03889892503091,1.08430709176172
0.659299229493575,1.15348728552262,0.482470344858135,0.885573075661574,0.971951363029692
0.307043399132742,0.462118926745836,0.215607853551712,0.499587862808519,0.647366337327316
0.566676811452964,0.974767858433257,0.412345137653704,0.791046504058487,0.897321663942688
0.498233435128748,0.840101297651777,0.361369477892925,0.72117512256066,0.842801763199233
0.528981852817242,0.876870782055368,0.383224515433006,0.753444436405026,0.872170226468805
0.487718827984778,0.835252489960581,0.362553832884756,0.715723546834928,0.843196250322941
0.377141551325537,0.609705174805491,0.270322332859953,0.587189570767857,0.719982089493954
0.623548251035746,1.07962860880429,0.460341589685265,0.846008814458887,0.935046291949962
0.554474281824884,0.936819436804095,0.400161226637829,0.778208168944126,0.888635640018988
0.505074751260311,0.857410836889713,0.373396294984155,0.724786690776756,0.832488746935942
0.429905538117712,0.698791102433357,0.315270546637983,0.649235218873774,0.792831770700407
0.549240224269789,0.96127372994878,0.406780242287027,0.779886466970703,0.89932352904564
0.409555481397757,0.706747125389401,0.310522265368872,0.633526334306189,0.783932660605601
0.535734420104971,0.899189362157741,0.384954618112035,0.758085711739042,0.871649414185512
