Time,Distance,Speed,Throttle,Brake,RPM,Gear,DRS,X,Y,AirTemp_C,TrackTemp_C
37.483,2519.5610993796595,205.1249984,88.2499968,0,10656.589161142858,5,8,10656.0,15617.0,33.7,47.9
37.643,2528.927255755953,209.1249984,96.2499968,0,10968.017732571428,5,8,10714.0,15546.0,33.7,47.9
37.718,2533.381944444446,211.0,100.0,0,11114.0,5,8,10738.42302464254,15509.49252507483,33.7,47.9
37.803,2538.4744198368962,212.69999872,100.0,0,11174.5624544,5,8,10764.0,15466.0,33.7,47.9
38.063,2554.3208801997557,217.89999872,100.0,0,11359.8124544,5,8,10830.0,15323.0,33.7,47.9
38.118,2557.715277777779,219.0,100.0,0,11399.0,5,8,10841.486987060116,15291.209775155296,33.7,47.9
38.303,2569.2231739322588,223.6249984,100.0,0,11631.17491968,5,8,10874.0,15181.0,33.7,47.9
38.318,2570.1597222222235,224.0,100.0,0,11650.0,5,8,10876.259145342043,15171.881431377207,33.7,47.9
38.523,2583.001610947638,225.91588763432028,100.0,0,11736.214943544412,5,8,10902.0,15045.0,33.7,47.9
38.639,2590.4005555555573,227.0,100.0,0,11785.0,5,8,10913.162158696936,14971.979472785186,33.7,47.9
38.683,2593.244816438005,228.375,100.0,0,11610.1,5,8,10917.0,14944.0,33.7,47.9
38.903,2607.7385380898854,235.25,100.0,0,10735.6,5,8,10934.0,14801.0,33.7,47.9
38.959,2611.467222222224,237.0,100.0,0,10513.0,5,8,10937.81916978352,14763.463645362139,33.7,47.9
39.199,2627.600555555557,242.0,100.0,0,10975.0,6,8,10951.85073755347,14603.852661947223,33.7,47.9
39.202,2627.8046145547664,242.0750016,100.0,0,10975.87001856,6,8,10952.0,14602.0,33.7,47.9
39.399,2641.3227777777797,247.0,100.0,0,11033.0,6,8,10961.80384383165,14469.824665618913,33.7,47.9
39.402,2641.5295274672735,247.0375008,100.0,0,11036.0750656,6,8,10962.0,14467.0,33.7,47.9
39.559,2652.3894444444463,249.0,100.0,0,11197.0,6,8,10974.612198348674,14281.063722411223,33.7,47.9
39.602,2655.393567192248,249.89583466666667,100.0,0,11237.670893866667,6,8,10978.0,14231.0,33.7,47.9
39.799,2669.3227777777797,254.0,100.0,0,11424.0,6,8,10990.396733451296,14050.4825487341,33.7,47.9
39.999,2683.656111111113,258.0,100.0,0,11426.0,6,8,10998.626945027185,13936.12151083543,33.7,47.9
40.042,2686.7655469322544,258.5375008,100.0,0,11459.683383466667,6,8,11000.0,13918.0,33.7,47.9
40.322,2707.252955743446,262.0375008,100.0,0,11679.0167168,6,8,11008.0,13825.0,33.7,47.9
40.479,2718.856111111113,264.0,100.0,0,11802.0,6,8,11017.138163104111,13725.258495030042,33.7,47.9
40.602,2727.987066938837,265.75714377142856,100.0,0,11848.564309942858,6,8,11027.0,13620.0,33.7,47.9
40.759,2739.7005555555575,268.0,100.0,0,11908.0,6,8,11042.471096290974,13459.157625545982,33.7,47.9
40.842,2745.923317297489,267.6541664,83.7458208,0,11900.7374944,6,8,11050.0,13384.0,33.7,47.9
40.999,2757.5005555555576,267.0,53.0,1,11887.0,6,8,11060.600890892287,13287.466668322362,33.7,47.9
41.239,2773.767222222224,244.0,0.0,1,11065.0,6,8,11067.055848125652,13161.300077351145,33.7,47.9
41.262,2775.245316501524,241.68843652231186,0.0,1,10926.421769512597,6,8,11067.0,13141.0,33.7,47.9
41.438,2786.1494444444465,224.0,0.0,1,9866.0,6,8,11063.162765787443,12958.287843947155,33.7,47.9
41.443,2786.450422900136,223.67500416,0.0,1,9882.3747904,6,8,11063.0,12954.0,33.7,47.9
41.638,2797.8716666666687,211.0,0.0,1,10521.0,6,8,11055.043472225594,12859.009977365688,33.7,47.9
41.823,2808.319490943258,204.83333546666665,0.0,1,10208.812608,6,8,11038.0,12810.0,33.7,47.9
41.878,2811.405000000002,203.0,0.0,1,10116.0,5,8,11029.972215402084,12787.23394945304,33.7,47.9
42.038,2820.338333333335,201.0,5.0,0,10030.0,5,8,10998.954144605561,12703.367894777335,33.7,47.9
42.123,2824.94699937927,198.2678592,28.3749824,0,10070.982112,5,8,10978.0,12660.0,33.7,47.9
42.283,2833.415261266243,193.12500205714286,72.37498240000001,0,10148.124969142857,5,8,10931.0,12588.0,33.7,47.9
42.318,2835.2716666666684,192.0,82.0,0,10165.0,5,8,10919.913730639653,12573.559903008616,33.7,47.9
42.503,2845.1450798088767,193.54166613333334,91.2499968,0,10390.083255466667,5,8,10852.0,12500.0,33.7,47.9
42.678,2854.7716666666684,195.0,100.0,0,10603.0,5,8,10757.87682417922,12422.334483034367,33.7,47.9
42.743,2858.46348066336,197.30208106666666,100.0,0,10705.7811488,5,8,10722.0,12396.0,33.7,47.9
43.143,2882.146166529894,211.46874773333334,100.0,0,11338.2811488,5,8,10519.0,12279.0,33.7,47.9
43.158,2883.0383333333352,212.0,100.0,0,11362.0,5,8,10510.389982137178,12274.566145193932,33.7,47.9
43.478,2902.1494444444465,215.0,100.0,0,11362.0,5,8,10312.75187282303,12174.801979087482,33.7,47.9
43.543,2906.1433625584923,216.94999808,100.0,0,11363.6249984,5,8,10281.0,12159.0,33.7,47.9
43.878,2927.3716666666687,227.0,100.0,0,11372.0,5,8,10156.983628958207,12097.079817926082,33.7,47.9
43.943,2931.5627512554397,228.85714102857142,100.0,0,11225.285858742856,5,8,10111.0,12073.0,33.7,47.9
44.143,2944.6483206697962,234.57142674285714,100.0,0,10773.857287314286,5,8,9926.0,11975.0,33.7,47.9
44.158,2945.6494444444465,235.0,100.0,0,10740.0,6,8,9915.643297203631,11969.507444043387,33.7,47.9
44.503,2969.3967743718526,247.4583310222222,100.0,0,11164.541587911111,6,8,9782.0,11898.0,33.7,47.9
44.518,2970.4494444444467,248.0,100.0,0,11183.0,6,8,9769.786279058877,11891.384591998341,33.7,47.9
44.723,2984.949000502797,253.1249984,100.0,0,11303.803533714286,6,8,9555.0,11775.0,33.7,47.9
44.798,2990.28277777778,255.0,100.0,0,11348.0,6,8,9498.165351730437,11744.303484432003,33.7,47.9
44.959,3001.7763888888912,257.0,100.0,0,11439.0,6,8,9436.702786755131,11711.449779177281,33.7,47.9
45.159,3016.276388888891,261.0,100.0,0,11672.0,6,8,9367.019906896647,11674.092214254833,33.7,47.9
45.163,3016.569272416052,261.0833333333333,100.0,0,11660.333333333334,6,8,9365.0,11673.0,33.7,47.9
45.343,3029.855838968924,264.8333333333333,100.0,0,11135.333333333334,6,8,9250.0,11610.0,33.7,47.9
45.399,3034.0097222222244,266.0,100.0,0,10972.0,6,14,9205.814781482299,11585.016191531611,33.7,47.9
45.559,3045.9208333333354,268.0,100.0,0,10738.0,7,14,9062.78840561542,11502.397741368297,33.7,47.9
45.642,3052.1716532970377,269.5562512,100.0,0,10801.546924,7,14,8991.0,11461.0,33.7,47.9
45.879,3070.276388888891,274.0,100.0,0,10983.0,7,12,8811.047683349754,11358.753345966423,33.7,47.9
46.039,3082.6319444444466,278.0,100.0,0,11139.0,7,12,8711.685934916866,11302.945523674905,33.7,47.9
46.042,3082.8648875177287,278.05000106666665,100.0,0,11139.93752,7,12,8710.0,11302.0,33.7,47.9
46.279,3101.431944444447,282.0,100.0,0,11214.0,7,12,8597.159242211346,11238.894481728263,33.7,47.9
46.482,3117.5985537223314,286.229168,100.0,0,11356.1000448,7,12,8490.0,11179.0,33.7,47.9
46.519,3120.5652777777796,287.0,100.0,0,11382.0,7,12,8465.73321681393,11165.412518167632,33.7,47.9
46.702,3135.3159975404806,289.2875008,100.0,0,11514.1031712,7,12,8323.0,11085.0,33.7,47.9
46.839,3146.4319444444463,291.0,100.0,0,11613.0,7,12,8188.67750099573,11007.990018636101,33.7,47.9
47.039,3162.76527777778,294.0,100.0,0,11569.0,7,12,7999.187745126688,10898.689704515798,33.7,47.9
47.062,3164.653937928605,294.2875008,100.0,0,11584.1417088,7,12,7984.0,10890.0,33.7,47.9
47.279,3182.56527777778,297.0,100.0,0,11727.0,7,12,7905.469379971061,10845.790598991332,33.7,47.9
47.402,3192.755955155145,298.02500053333335,100.0,0,11221.1622368,7,12,7842.0,10806.0,33.7,47.9
47.519,3202.498611111113,299.0,100.0,0,10740.0,8,12,7735.91736114519,10737.313130946679,33.7,47.9
47.702,3217.886467988014,301.54166755555553,100.0,0,10816.758360177777,8,12,7549.0,10614.0,33.7,47.9
47.879,3232.898611111113,304.0,100.0,0,10891.0,8,12,7454.922607627774,10548.446734523743,33.7,47.9
48.063,3248.593837720838,306.05013891028165,100.0,0,10944.816146394893,8,12,7377.0,10487.0,33.7,47.9
48.223,3262.321926080145,307.8328683974831,100.0,0,10991.61279543393,8,12,7270.0,10401.0,33.7,47.9
48.238,3263.613055555558,308.0,100.0,0,10996.0,8,12,7260.2011726512965,10393.03929609669,33.7,47.9
48.403,3277.860024649761,310.47499904,100.0,0,11070.2499712,8,12,7149.0,10302.0,33.7,47.9
48.438,3280.8908333333356,311.0,100.0,0,11086.0,8,12,7117.699612014634,10276.499810869875,33.7,47.9
48.643,3298.697165744228,312.4642852571429,100.0,0,11159.214262857144,8,12,6907.0,10105.0,33.7,47.9
48.718,3305.23527777778,313.0,100.0,0,11186.0,8,12,6853.590710693581,10060.712293589791,33.7,47.9
48.878,3319.2352777777796,315.0,100.0,0,11214.0,8,12,6792.865280131315,10007.783407202596,33.7,47.9
49.043,3333.8028941942284,316.71874933333334,100.0,0,11269.6874784,8,12,6722.0,9945.0,33.7,47.9
49.203,3348.0513705050657,318.385416,100.0,0,11323.6874784,8,12,6615.0,9852.0,33.7,47.9
49.358,3361.901944444446,320.0,100.0,0,11376.0,8,12,6511.605200312985,9761.53146960166,33.7,47.9
49.383,3364.139339925229,320.26785645714284,100.0,0,11378.767850057144,8,12,6495.0,9747.0,33.7,47.9
49.603,3383.8745901803295,322.62499931428573,100.0,0,11403.124992914285,8,12,6347.0,9618.0,33.7,47.9
49.638,3387.0241666666684,323.0,100.0,0,11407.0,8,12,6323.239568671265,9597.403343586222,33.7,47.9
49.823,3403.7219720072235,324.84999936,100.0,0,11510.59996416,8,12,6197.0,9488.0,33.7,47.9
49.838,3405.079722222224,325.0,100.0,0,11519.0,8,12,6186.738815539513,9479.035960237317,33.7,47.9
50.003,3420.053408058734,326.3749994666667,100.0,0,11511.437502933333,8,12,6075.0,9381.0,33.7,47.9
50.078,3426.8797222222242,327.0,100.0,0,11508.0,8,12,6026.619882961931,9338.916255552092,33.7,47.9
50.263,3443.7665291548833,328.3214281142857,100.0,0,11545.660701257142,8,12,5897.0,9227.0,33.7,47.9
50.358,3452.4686111111128,329.0,100.0,0,11565.0,8,12,5808.17719847129,9150.07241213279,33.7,47.9
50.523,3467.634607037138,330.1785709714286,100.0,0,11632.17854537143,8,12,5648.0,9011.0,33.7,47.9
50.638,3478.2130555555573,331.0,100.0,0,11679.0,8,12,5567.9711345311525,8941.229154668485,33.7,47.9
50.878,3500.2797222222243,331.0,100.0,0,11745.0,8,12,5459.771674939168,8846.407846532635,33.7,47.9
50.963,3508.128550381716,331.84999936,100.0,0,11750.09999616,8,12,5412.0,8805.0,33.7,47.9
51.078,3518.779722222225,333.0,100.0,0,11757.0,8,12,5334.309046951481,8738.041000531508,33.7,47.9
51.183,3528.531153984375,333.6562496,100.0,0,11785.2187328,8,12,5258.0,8672.0,33.7,47.9
51.343,3543.430520702433,334.6562496,100.0,0,11828.2187328,8,12,5146.0,8574.0,33.7,47.9
51.398,3548.5575000000026,335.0,100.0,0,11843.0,8,12,5110.031218578578,8542.744886607394,33.7,47.9
51.483,3556.4855542086534,335.4228853883814,100.0,0,11835.388063009135,8,12,5048.0,8489.0,33.7,47.9
51.599,3567.317500000002,336.0,100.0,0,11825.0,8,12,4925.086460979316,8382.091712853562,33.7,47.9
51.723,3578.9182478841776,336.62,100.0,0,11858.48,8,12,4794.0,8268.0,33.7,47.9
51.799,3586.0397222222246,337.0,100.0,0,11879.0,8,12,4740.956067247662,8221.946151513273,33.7,47.9
