Time,Distance,Speed,Throttle,Brake,RPM,Gear,DRS,X,Y,AirTemp_C,TrackTemp_C
23.062,1619.6483333333326,207.0,100.0,0,11136.0,5,8,212.4928170064008,-2507.8649527584125,17.0,24.9
23.083,1620.8801452180564,207.9187472,100.0,0,11150.0437072,5,8,217.0,-2497.0,17.0,24.9
23.222,1629.1594444444438,214.0,100.0,0,11243.0,5,8,245.9926027814986,-2427.092282253216,17.0,24.9
23.284,1632.9269447153415,215.72221866666666,100.0,0,11269.522167466666,5,8,262.0,-2388.0,17.0,24.9
23.443,1642.7950181987312,220.1388871111111,100.0,0,11337.538861511111,5,8,313.0,-2262.0,17.0,24.9
23.582,1651.5594444444437,224.0,100.0,0,11397.0,5,8,346.75434846402004,-2178.1035923382447,17.0,24.9
23.683,1657.9808098051392,225.88784964742175,100.0,0,11077.638767977824,5,8,368.0,-2124.0,17.0,24.9
23.903,1672.0677777777769,230.0,100.0,0,10382.0,5,8,416.0,-1995.0,17.0,24.9
24.063,1682.3344444444435,231.0,100.0,0,10665.0,6,8,447.0721918168223,-1900.0446651363284,17.0,24.9
24.124,1686.2701314606868,231.5083328,100.0,0,10711.2582848,6,8,456.0,-1863.0,17.0,24.9
24.364,1701.8786256323078,233.5083328,100.0,0,10893.2582848,6,8,471.0,-1714.0,17.0,24.9
24.423,1705.7344444444434,234.0,100.0,0,10938.0,6,8,470.5562983901845,-1679.7261866062745,17.0,24.9
24.583,1716.2233333333322,236.0,100.0,0,10779.0,6,8,455.7703727710937,-1583.2110829713492,17.0,24.9
24.624,1718.9209546264105,236.34166826666666,100.0,0,10806.333461333334,6,8,445.0,-1551.0,17.0,24.9
24.823,1732.089999999999,238.0,100.0,0,10939.0,6,8,362.36853434344124,-1368.723253305421,17.0,24.9
24.824,1732.1566169779953,238.01500288,100.0,0,10939.35506816,6,8,362.0,-1368.0,17.0,24.9
25.023,1745.478888888888,241.0,100.0,0,11010.0,6,8,311.81687168045823,-1286.6309948458563,17.0,24.9
25.144,1753.5914675507397,241.33704782849287,100.0,0,11026.178295767657,6,8,273.0,-1247.0,17.0,24.9
25.364,1768.3924881269677,241.94986037662656,100.0,0,11055.593298078074,6,8,155.0,-1138.0,17.0,24.9
25.382,1769.6116666666658,242.0,100.0,0,11058.0,6,8,145.12051015380365,-1130.1840470761545,17.0,24.9
25.542,1780.5005555555547,245.0,100.0,0,11179.0,6,8,61.58018809149729,-1075.6489398963745,17.0,24.9
25.664,1788.8440512460475,245.7625008,100.0,0,11193.8687656,6,8,-10.0,-1039.0,17.0,24.9
25.862,1802.45611111111,247.0,100.0,0,11218.0,6,8,-150.41992006895188,-974.5802464968829,17.0,24.9
25.904,1805.3559499646517,247.5250016,100.0,0,11229.0250336,6,8,-178.0,-962.0,17.0,24.9
26.022,1813.5227777777766,249.0,100.0,0,11260.0,6,8,-245.62740042621053,-930.4538224848716,17.0,24.9
26.163,1823.3106165642082,249.8812496,100.0,0,11284.6749888,6,8,-330.0,-893.0,17.0,24.9
26.182,1824.6338888888877,250.0,100.0,0,11288.0,6,8,-343.86077769841353,-887.2840941160719,17.0,24.9
26.382,1838.633888888888,252.0,100.0,0,11397.0,6,8,-515.8787601833359,-821.1465123997459,17.0,24.9
26.445,1843.0659718839352,252.63000064,100.0,0,11395.10999808,6,8,-564.0,-804.0,17.0,24.9
26.582,1852.744999999999,254.0,100.0,0,11391.0,6,8,-645.7108907691147,-777.6222577314294,17.0,24.9
26.822,1869.8783333333322,257.0,100.0,0,11582.0,6,8,-763.6487667468175,-753.4014440765067,17.0,24.9
26.884,1874.3439953421162,257.92999808,100.0,0,11516.59013504,6,8,-813.0,-745.0,17.0,24.9
