Time,Distance,Speed,Throttle,Brake,RPM,Gear,DRS,X,Y,AirTemp_C,TrackTemp_C
10.932,738.2277777777779,80.0,48.0,0,6381.0,3,8,312.726986190936,8250.851191473264,17.9,20.9
10.998,739.8230279836968,82.15037976535262,51.142862733976905,0,6561.466486461516,3,8,321.0,8243.0,17.9,20.9
11.198,744.8895795333704,88.66666944695027,60.66667073015808,0,7108.3335666632875,3,8,361.0,8205.0,17.9,20.9
11.331,748.5352777777779,93.0,67.0,0,7472.0,3,8,384.59717717682344,8181.487872853523,17.9,20.9
11.457,752.2179776176843,99.3000064,72.25000533333333,0,7765.650298311111,3,8,406.0,8159.0,17.9,20.9
11.638,757.8915406985733,108.3500032,79.79166933333333,0,8187.480704711111,3,8,442.0,8120.0,17.9,20.9
11.691,759.6352777777779,111.0,82.0,0,8311.0,3,8,454.3826008441421,8106.862508495814,17.9,20.9
11.851,765.1019444444446,123.0,87.0,0,8856.0,3,8,497.05160175229537,8062.677887126753,17.9,20.9
11.997,770.2765819859237,127.562504,89.7375024,0,9622.500672,3,8,535.0,8026.0,17.9,20.9
12.011,770.7908333333335,128.0,90.0,0,9696.0,3,8,538.3866734619244,8022.910505673947,17.9,20.9
12.078,773.3059874988011,131.140628,89.7906248,0,9988.9159048,3,8,556.0,8008.0,17.9,20.9
12.331,783.5019444444446,143.0,89.0,0,11095.0,3,8,682.6242423279284,7927.0086412154005,17.9,20.9
12.358,784.637332739183,144.0125024,88.6624992,0,11013.79730752,3,8,693.0,7921.0,17.9,20.9
12.638,796.8702854200661,154.5125024,85.1624992,0,10171.69730752,3,8,749.0,7899.0,17.9,20.9
12.731,801.0575000000001,158.0,84.0,0,9892.0,3,8,782.3953540731618,7889.244455929942,17.9,20.9
12.878,807.7855229715545,164.4312528,89.5125024,0,10323.812688,3,8,851.0,7872.0,17.9,20.9
12.891,808.3908333333335,165.0,90.0,0,10362.0,3,8,857.119574431123,7870.916617344959,17.9,20.9
13.051,815.9908333333335,171.0,96.0,0,10770.0,4,8,931.8183414951395,7863.165947431174,17.9,20.9
13.058,816.3286456633325,171.1750016,95.8249984,0,10790.796023466666,4,8,935.0,7863.0,17.9,20.9
13.291,827.7908333333335,177.0,90.0,0,11483.0,4,8,1038.8306887225303,7864.928835533603,17.9,20.9
13.399,833.2270141946067,180.2238816235245,93.22388162352449,0,11448.611929349072,4,8,1103.0,7873.0,17.9,20.9
13.492,838.0083333333334,183.0,96.0,0,11419.0,4,8,1172.128097087565,7884.339879404271,17.9,20.9
13.598,843.6109293999498,187.16429074285713,97.51428754285715,0,11638.571693714286,4,8,1248.0,7898.0,17.9,20.9
13.772,853.0972222222223,194.0,100.0,0,11999.0,4,8,1318.459066432728,7911.353995493117,17.9,20.9
13.898,860.1183591527627,199.5125056,100.0,0,11227.249216,4,8,1365.0,7922.0,17.9,20.9
13.932,862.0305555555557,201.0,100.0,0,11019.0,4,8,1381.0980972640673,7925.907796049309,17.9,20.9
14.097,871.4074217073331,204.30000384,100.0,0,10589.17449984,4,8,1473.0,7950.0,17.9,20.9
14.132,873.4194444444445,205.0,100.0,0,10498.0,5,8,1492.3826300617125,7955.753514857734,17.9,20.9
14.297,883.019325887345,208.5357184,100.0,0,10839.786112,5,8,1582.0,7985.0,17.9,20.9
14.412,889.8305555555556,211.0,100.0,0,11078.0,5,8,1646.735671428355,8006.599377338906,17.9,20.9
14.498,894.9923324878935,214.2250048,100.0,0,11136.0500864,5,8,1696.0,8022.0,17.9,20.9
14.572,899.475,217.0,100.0,0,11186.0,5,8,1738.601714681551,8034.017247299261,17.9,20.9
14.838,915.8667684508765,221.7500022857143,100.0,0,11605.900202057142,5,8,1896.0,8065.0,17.9,20.9
14.852,916.7416666666668,222.0,100.0,0,11628.0,5,8,1904.6685478194524,8065.890909471196,17.9,20.9
14.997,925.8771930987301,226.531256,100.0,0,11641.593768,5,8,1997.0,8071.0,17.9,20.9
15.012,926.8305555555556,227.0,100.0,0,11643.0,5,8,2006.8221976188092,8071.204049741318,17.9,20.9
15.252,942.2972222222223,232.0,100.0,0,10535.0,5,8,2162.157766601067,8069.072210873618,17.9,20.9
15.257,942.6233785546572,232.0937536,100.0,0,10538.8751488,5,8,2165.0,8069.0,17.9,20.9
15.417,953.141063143375,235.0937536,100.0,0,10662.8751488,5,8,2269.0,8064.0,17.9,20.9
15.572,963.4527777777778,238.0,100.0,0,10783.0,6,8,2476.4331471962905,8044.642132635405,17.9,20.9
15.578,963.8538862516966,238.1500032,100.0,0,10788.7376224,6,8,2483.0,8044.0,17.9,20.9
15.732,974.2083333333334,242.0,100.0,0,10936.0,6,14,2571.415086635351,8034.997477353119,17.9,20.9
15.918,986.927216633656,245.32143085714284,100.0,0,11058.892941714286,6,14,2617.0,8025.0,17.9,20.9
16.012,993.4194444444446,247.0,100.0,0,11121.0,6,14,2685.3578039272434,8011.334965063999,17.9,20.9
16.212,1007.3638888888889,251.0,100.0,0,11358.0,6,12,2903.9434639649935,7968.491664933507,17.9,20.9
16.317,1014.815723139928,253.2500041142857,100.0,0,11412.375099428571,6,12,2988.0,7952.0,17.9,20.9
16.492,1027.3527777777779,257.0,100.0,0,11503.0,6,12,3052.324925306308,7939.202786407961,17.9,20.9
16.638,1037.7824860649414,257.60833386666667,100.0,0,11396.541573333334,6,12,3128.0,7924.0,17.9,20.9
16.732,1044.5527777777777,258.0,100.0,0,11328.0,6,12,3226.1442494068506,7904.39934970881,17.9,20.9
16.837,1052.2144494926767,260.6250048,100.0,0,11064.74951862857,6,12,3343.0,7881.0,17.9,20.9
17.012,1065.1638888888888,265.0,100.0,0,10626.0,7,12,3454.5087985755154,7858.183141192407,17.9,20.9
17.172,1077.1194444444443,269.0,100.0,0,10599.0,7,12,3518.8996705422105,7844.691196771899,17.9,20.9
17.198,1079.0734503942508,269.3250016,100.0,0,10625.5688808,7,12,3532.0,7842.0,17.9,20.9
17.378,1092.689064335271,271.5750016,100.0,0,10809.5063808,7,12,3650.0,7818.0,17.9,20.9
17.492,1101.386111111111,273.0,100.0,0,10926.0,7,12,3767.62829843046,7793.9730263805795,17.9,20.9
17.658,1114.1450012845846,275.7666688,100.0,0,10983.4083776,7,12,3949.0,7757.0,17.9,20.9
17.732,1119.8527777777774,277.0,100.0,0,11009.0,7,12,4005.451314641937,7745.658033555065,17.9,20.9
18.011,1141.4752777777774,279.0,100.0,0,11154.0,7,12,4132.308342496092,7720.922908612014,17.9,20.9
18.038,1143.5875163693265,279.482144,100.0,0,11162.9678784,7,12,4147.0,7718.0,17.9,20.9
18.291,1163.5641666666663,284.0,100.0,0,11247.0,7,12,4332.630722461864,7680.516721113444,17.9,20.9
18.338,1167.3028113046753,284.8812512,100.0,0,11264.625024,7,12,4380.0,7671.0,17.9,20.9
18.451,1176.3197222222218,287.0,100.0,0,11307.0,7,12,4512.675339360904,7644.47650248055,17.9,20.9
18.558,1184.8868637540736,287.7642861714286,100.0,0,11362.792890514285,7,12,4630.0,7621.0,17.9,20.9
18.731,1198.7974999999997,289.0,100.0,0,11453.0,7,12,4738.597873177019,7598.879848493774,17.9,20.9
18.891,1211.7308333333328,291.0,100.0,0,11528.0,7,12,4816.10406469566,7583.5737995086865,17.9,20.9
18.918,1213.920856379051,291.27000064,100.0,0,11525.70499456,7,12,4835.0,7580.0,17.9,20.9
18.998,1220.4231345862293,292.07000064,100.0,0,11518.90499456,7,12,4899.0,7568.0,17.9,20.9
19.091,1228.008611111111,293.0,100.0,0,11511.0,7,12,4975.209981104086,7553.335875458041,17.9,20.9
19.278,1243.350776732182,294.55833386666666,100.0,0,11145.1811248,7,12,5123.0,7524.0,17.9,20.9
19.538,1264.8649304857518,296.72500053333334,100.0,0,10636.5561248,7,12,5333.0,7483.0,17.9,20.9
19.571,1267.608611111111,297.0,100.0,0,10572.0,8,12,5371.382705898832,7475.761808858709,17.9,20.9
19.798,1286.5598529025597,299.27000064,100.0,0,10643.50502016,8,12,5660.0,7422.0,17.9,20.9
19.971,1301.0530555555554,301.0,100.0,0,10698.0,8,12,5734.783355490904,7407.565766661949,17.9,20.9
20.078,1310.0244342419053,301.53233879636656,100.0,0,10693.2089508327,8,12,5775.0,7400.0,17.9,20.9
20.172,1317.914722222222,302.0,100.0,0,10689.0,8,12,5837.311357398252,7388.718342438326,17.9,20.9
20.372,1334.7480555555553,303.0,100.0,0,10772.0,8,12,6017.805345369205,7355.972659985762,17.9,20.9
20.378,1335.2544559826017,303.06000128,100.0,0,10773.86003968,8,12,6023.0,7355.0,17.9,20.9
20.537,1348.713653995963,304.65000192,100.0,0,10823.15005952,8,12,6155.0,7330.0,17.9,20.9
20.572,1351.6924999999997,305.0,100.0,0,10834.0,8,12,6184.076313073718,7324.7100355241655,17.9,20.9
20.738,1365.8837543269954,305.6916672,100.0,0,10901.7833856,8,12,6324.0,7300.0,17.9,20.9
20.812,1372.0924999999997,306.0,100.0,0,10932.0,8,12,6386.646063782139,7288.4708235993485,17.9,20.9
20.917,1380.677535838421,298.4166528,70.83328,0,10616.1244224,8,12,6475.0,7272.0,17.9,20.9
21.137,1397.5917963814536,282.5277639111111,9.722168888888902,0,9954.291089066666,8,12,6653.0,7240.0,17.9,20.9
21.172,1400.0924999999997,280.0,0.0,1,9849.0,8,8,6679.648920038859,7235.249487535765,17.9,20.9
21.377,1413.6755729738281,246.32139702857143,0.0,1,9482.928228571429,8,8,6825.0,7209.0,17.9,20.9
21.452,1418.2924999999998,234.0,0.0,1,9349.0,8,8,6873.562689732547,7199.7764881318235,17.9,20.9
21.638,1429.0738237314026,209.81998336,0.0,1,9249.48993152,8,8,6984.0,7177.0,17.9,20.9
21.652,1429.8480555555552,208.0,0.0,1,9242.0,8,8,6991.79945451484,7175.232258428713,17.9,20.9
21.852,1440.3480555555552,189.0,0.0,1,9340.0,8,8,7096.167107057076,7148.113683294186,17.9,20.9
21.878,1441.6359936259505,187.1312408,0.0,1,9392.1627568,8,8,7109.0,7144.0,17.9,20.9
22.057,1450.0323238871415,174.2656112,0.0,1,9751.2816352,8,8,7191.0,7113.0,17.9,20.9
22.172,1455.1036111111107,166.0,0.0,1,9982.0,5,8,7233.499726637401,7094.350167699551,17.9,20.9
22.218,1457.0750779264526,163.4124928,0.0,1,9782.905696,5,8,7256.0,7082.0,17.9,20.9
22.378,1463.6880386012442,154.4124928,0.0,1,9090.405696,5,8,7361.0,7016.0,17.9,20.9
22.492,1468.2591666666663,148.0,0.0,1,8597.0,4,8,7402.568800899635,6987.409539432362,17.9,20.9
22.692,1476.036944444444,140.0,0.0,1,8058.0,4,8,7415.703648427932,6968.262810551845,17.9,20.9
22.738,1477.750660193435,138.4666624,0.0,1,7995.388714666667,4,8,7421.0,6960.0,17.9,20.9
22.998,1486.9550374111145,129.79999573333333,0.0,1,7641.499825777778,4,8,7469.0,6884.0,17.9,20.9
23.052,1488.836944444444,128.0,0.0,1,7568.0,4,8,7476.4589614571205,6866.1862524840035,17.9,20.9
23.157,1492.4925386596108,126.0312464,2.6250047999999997,1,7620.500096,4,8,7487.0,6831.0,17.9,20.9
23.212,1494.3924999999997,125.0,4.0,0,7648.0,4,8,7491.034726769804,6812.255901142804,17.9,20.9
23.412,1501.1702777777775,122.0,4.0,0,7285.0,4,8,7497.838285549001,6742.7740465958495,17.9,20.9
23.478,1503.3661046438408,121.44999893333333,12.250016,0,7340.000106666666,4,8,7498.0,6720.0,17.9,20.9
23.598,1507.3412936066798,120.44999893333333,27.250016,0,7440.000106666666,4,8,7496.0,6679.0,17.9,20.9
23.652,1509.1702777777775,120.0,34.0,0,7485.0,4,8,7494.281697057756,6660.62887660963,17.9,20.9
24.458,1539.4964358626185,134.0173935304348,60.28261286956521,0,8256.832731269566,4,8,7407.0,6394.0,17.9,20.9
24.572,1543.925833333333,136.0,64.0,0,8366.0,4,8,7384.074077395845,6358.517714432798,17.9,20.9
24.658,1547.2628419984947,138.16080654124815,70.05025831549482,0,8595.477654680553,4,8,7365.0,6332.0,17.9,20.9
24.771,1551.7199999999998,141.0,78.0,0,8897.0,4,8,7337.640991552983,6297.300505280018,17.9,20.9
24.978,1560.3824270240577,148.7625024,85.1156272,0,9267.6594896,4,8,7281.0,6235.0,17.9,20.9
25.091,1565.3199999999997,153.0,89.0,0,9470.0,4,8,7246.587911859861,6202.184133013062,17.9,20.9
